,HJD_UTC,VEL,1,2,3,4,5,6,7,8,9,10,15,16,17,18,err,cts,el,spectemp,ccdtemp,dewfoc,pressure,ha,exptime,VEL_DT
76,17123.931362,-59.502834222,-0.000999789568596,-0.000556377228349,-0.00247923959978,0.0122615695,0.0686220154166,0.0823461338878,-0.0161851812154,-0.024355802685,0.122388102114,0.0575787387788,0.0248632095754,-0.000661576865241,0.000931779854,-0.00142599153332,2.15282297134,25129,21.6560509554,-0.0968148160815,2.57961740005,50.2993630573,-1.0707175802,-1.043,15.4076433121,-68.3399003612
77,17123.933411,-63.2442494918,-0.000989595777355,0.000394967326429,-0.00353828608058,0.00918179284781,0.0677468553185,0.068124435842,-0.00461359135807,-0.0228315051645,0.111652843654,0.0606638640165,0.0210479423404,0.00239124405198,-0.001182960812,-0.000698278541677,2.47542786598,24385,21.6560509554,-0.0568158079815,2.47961892595,50.2993630573,-1.0707175802,-0.994,4.4076433121,-72.4470426523
78,17124.95617,-60.00996601,0.00209406251088,-0.0071283467114,0.00571569381282,0.00156399607658,0.0750001072884,0.111436620355,-0.0114625459537,-0.059055775404,0.164824008942,0.0871457159519,0.0231741797179,0.00594814587384,-0.00542471418157,0.00258544110693,2.78379154205,12528,24.6560509554,-0.0468155790815,2.57961740005,50.2993630573,-1.8707053732,-0.381,-65.5923566879,-65.70606623
79,17124.957224,-56.458821011,0.00136064004619,-0.00309149106033,-0.000651008798741,0.00890195835382,0.0729709491134,0.106369815767,-0.0196170862764,-0.052316416055,0.148744374514,0.0640722364187,0.0268070138991,0.00162570737302,-0.00497528165579,0.00198415992782,3.0518116951,9976,24.6560509554,-0.106815044982,2.57961740005,50.2993630573,-1.8707053732,-0.356,-78.5923566879,-64.013811697
80,17124.958277,-56.7712911726,-0.00113209965639,0.0020337998867,-0.00530885579064,0.00900967605412,0.0792915597558,0.0969028845429,-0.0175634026527,-0.0505847744644,0.156430840492,0.0562379099429,0.0326668173075,-0.00580732803792,0.00387132447213,-0.00190727843437,2.73758411407,11561,24.6560509554,-0.106815044982,2.47961892595,51.2993630573,-1.8707053732,-0.33,-73.5923566879,-64.5369609265
81,17125.938002,-62.8189966495,-0.0010915939929,0.00105573621113,-0.00291265663691,0.0113094225526,0.0828669592738,0.132496073842,-0.0391628965735,-0.0481831356883,0.154206469655,0.0691307261586,0.0208751857281,0.00652569625527,-0.00438206316903,0.00207148329355,2.97188711166,9025,23.6560509554,-0.0368153501815,2.57961740005,31.2993630573,0.129294626803,-0.753,-81.5923566879,-69.9068552836
82,17125.938985,-54.8467293758,-0.000427587132435,0.00144671124872,-0.00903525110334,0.0204611979425,0.0809201151133,0.142748862505,-0.0528649762273,-0.0428712405264,0.157589703798,0.0587640330195,0.0236998107284,0.00294324476272,-0.000673216767609,-0.000170018771314,3.22008872032,8575,23.6560509554,-0.00681466358153,2.47961892595,31.2993630573,0.129294626803,-0.73,-81.5923566879,-62.375741728
83,17125.939958,-58.9027346804,-0.00210641068406,0.00327559118159,-0.00597564131021,0.0178471654654,0.100790597498,0.141283020377,-0.0406887196004,-0.0480024553835,0.180461898446,0.0655970051885,0.0281195193529,0.00117296935059,0.000392289162846,-0.00121537002269,3.16284227371,8487,24.6560509554,0.0131838869185,2.47961892595,31.2993630573,0.129294626803,-0.706,-81.5923566879,-65.1385069783
84,17130.942308,-23.4700927527,0.00115795095917,-0.00488180899993,0.0019939665217,0.00326956994832,0.0890966653824,0.0938865691423,0.00904662813991,-0.0231303516775,0.143682733178,0.0983608588576,0.0252732001245,0.00459639215842,-0.00412183953449,0.00158517761156,2.75691413879,16874,24.6560509554,-0.0668160367815,2.67961587415,32.2993630573,0.729270212803,-0.324,68.4076433121,-29.0896134641
85,17130.944692,-23.2452533778,0.00253678928129,-0.00768140982836,0.00654403213412,-0.00191825826187,0.0950278118253,0.0873656719923,-0.000649327412248,-0.0254136379808,0.13659645617,0.0884885042906,0.0233761500567,0.0022302493453,-0.000780470843893,-0.000110851178761,2.37848091125,18667,24.6560509554,-0.106815044982,2.57961740005,32.2993630573,0.629294626803,-0.267,34.4076433121,-29.8918021061
86,17130.947019,-24.2077080506,-0.00171148730442,0.00262970244512,-0.0059922458604,0.00881136301905,0.0872994884849,0.0945563167334,0.00512154959142,-0.0249323174357,0.132791340351,0.0975831970572,0.0133599508554,0.00977380201221,-0.00550616998225,0.00144794571679,2.51691317558,18926,23.6560509554,-0.0368153501815,2.57961740005,32.2993630573,0.629294626803,-0.211,21.4076433121,-30.5918112458
87,17132.917232,-0.942820495772,-0.000177503068699,-0.000815043749753,-0.00127886177506,0.00791841559112,0.0645777285099,0.0775634422898,0.0143161313608,-0.0452690683305,0.129970610142,0.0913493186235,0.0195806622505,0.00902493111789,-0.00730498787016,0.00202948413789,2.56759166718,15814,23.6560509554,0.0331843446185,2.57961740005,60.2993630573,-4.3707053732,-0.797,-41.5923566879,-7.98825617575
88,17132.918609,-0.445154283151,-0.00149739382323,0.00250271824189,-0.00565858697519,0.0101978806779,0.0547552891076,0.089831404388,-0.0053369984962,-0.0473809950054,0.135073453188,0.0686026737094,0.027837311849,-0.000144512014231,-6.82556565152e-05,-0.00026268712827,2.76441025734,14565,23.6560509554,0.0331843446185,2.47961892595,60.2993630573,-4.3707053732,-0.764,-48.5923566879,-8.43385235433
89,17132.919975,-0.918487009964,-0.00149906461593,0.0028768798802,-0.0106245521456,0.0230943933129,0.04223722592,0.113325320184,-0.021232271567,-0.0314407795668,0.123171657324,0.0698820874095,0.0209613796324,0.00547276623547,-0.00488679716364,0.0028929177206,2.7049472332,13054,23.6560509554,0.0331843446185,2.57961740005,60.2993630573,-4.3707053732,-0.731,-53.5923566879,-9.22653785712
90,17138.854294,57.533042689,-0.00114473770373,0.00106320274062,-0.00345211150125,0.0063412822783,0.0929878354073,0.0693147927523,0.0127835990861,-0.0383214987814,0.157000869513,0.074952878058,0.0237299799919,0.00202763243578,-0.000884471461177,0.000451450701803,2.69308233261,20742,11.6560509554,-0.166814510982,2.47961892595,62.2993630573,-1.7707297872,-1.92,84.4076433121,51.5002248825
91,17140.902432,74.9502066068,0.0003438127751,-0.0010050071869,-0.00229436345398,0.00732485204935,0.0531812645495,0.105946466327,0.00938388425857,-0.0698736235499,0.161387145519,0.0989414379001,0.0276259854436,0.00427548028529,-0.00258171418682,0.000243574861088,3.04216074944,15100,24.6560509554,0.0531848024185,2.57961740005,50.2993630573,0.829306833803,-0.63,-60.5923566879,69.4919112013
92,17140.903555,66.6221396232,-0.00252673355862,0.00664475373924,-0.0111423674971,0.0136870071292,0.0488332919776,0.0857499390841,0.0246084630489,-0.0683731809258,0.163604021072,0.0871210023761,0.0308477114886,0.000720312760677,-0.00160971737932,0.00122870330233,2.78485488892,12802,24.6560509554,0.0231841158185,2.57961740005,51.2993630573,0.829306833803,-0.603,-70.5923566879,60.7603536323
93,17140.90462,68.0999640872,0.00237371283583,-0.00861196313053,0.00757389096543,-0.00217496231198,0.0611484795809,0.0756153017282,0.0116267008707,-0.0790325552225,0.17443728447,0.0677268356085,0.0373736061156,-0.00268328608945,0.00111826846842,-0.000106021820102,2.87672424316,11173,24.6560509554,-0.0368153501815,2.47961892595,50.2993630573,0.829306833803,-0.578,-75.5923566879,61.7769338545
94,17143.870111,76.3181874825,3.32987692673e-05,-0.000327104236931,-0.00326758925803,0.0108781196177,0.0738400667906,0.0883555710316,-0.0369462221861,-0.0281068570912,0.102705292404,0.0508717373013,0.0293326154351,-0.00452103232965,0.00297463848256,-0.00111268332694,3.08048915863,9332,19.6560509554,0.0531848024185,2.57961740005,32.2993630573,-2.8707053732,-1.212,-79.5923566879,65.8540330382
95,17143.871117,78.4025029957,-0.00171710643917,0.00510276900604,-0.0110862432048,0.0194652937353,0.0402859076858,0.0964558571577,-0.0279322173446,-0.0495631173253,0.121455535293,0.0611258596182,0.0302425455302,-0.00260015833192,0.00282040168531,-0.00112732884008,3.25445127487,9079,19.6560509554,0.0531848024185,2.47961892595,32.2993630573,-2.8707053732,-1.187,-80.5923566879,69.2518167733
96,17143.872101,77.2923426959,0.00100335269235,-0.00167678063735,-0.00260514882393,0.0125554949045,0.0704594478011,0.11242762953,-0.0299427807331,-0.0322885289788,0.126020953059,0.0696333497763,0.026069438085,0.00573016842827,-0.00741797918454,0.00337052228861,3.21689391136,8514,19.6560509554,0.0831854890185,2.47961892595,32.2993630573,-2.8707053732,-1.164,-80.5923566879,69.009628516
97,17148.764223,51.4197070756,-0.000741151859984,0.00322736753151,-0.00783694442362,0.0128064127639,0.0829211100936,0.0823934748769,0.00221579917707,-0.0074071502313,0.122796975076,0.0755220651627,0.0215073358268,0.00477698538452,-0.00300964014605,0.00104954850394,2.43616080284,20360,-6.34394904459,-0.0568158079815,2.57961740005,41.2993630573,-4.4706809592,-3.432,60.4076433121,43.7567779581
98,17148.887383,44.2942229981,-0.00240872055292,0.00575626082718,-0.0097980061546,0.0165008697659,0.0536787323654,0.111524350941,-0.0299058146775,-0.0515608228743,0.139423280954,0.0647246912122,0.0269188266248,-0.001453092671,-0.000937136588618,0.00159581669141,2.98768520355,9097,24.6560509554,-0.106815044982,2.27961434825,40.2993630573,-5.4706809592,-0.468,-71.5923566879,36.3452539194
99,17148.888471,42.5555017418,0.000691604218446,0.000554174184799,-0.00814957451075,0.0178198274225,0.0584105737507,0.105471760035,-0.0194967817515,-0.0266457293183,0.125526040792,0.0744588151574,0.0172937400639,0.00710669299588,-0.00463143968955,0.00175485643558,2.76137018204,11338,24.6560509554,-0.126815502782,2.47961892595,42.2993630573,-5.5707175802,-0.442,-64.5923566879,34.4357730224
100,17148.889674,49.1664819976,0.00247306539677,-0.00214075436816,-0.00745722232386,0.0197682995349,0.0510628074408,0.118003718555,-0.0211913026869,-0.0451218746603,0.141466543078,0.0649778470397,0.0310630649328,0.000564656511415,-0.00313684577122,0.0018585594371,3.06924295425,8716,24.6560509554,-0.156816189382,2.57961740005,42.2993630573,-5.5707175802,-0.413,-70.5923566879,41.3442380081
101,17151.837491,22.6539188745,0.0017961806152,-0.00543094053864,0.00640884274617,-0.00282333581708,0.0814246013761,0.067296475172,0.0234732814133,-0.0379876792431,0.146925762296,0.0788429155946,0.0293952096254,-0.000934584590141,0.00105229055043,-0.00120760616846,2.62031269073,22856,16.6560509554,-0.0468155790815,2.57961740005,52.2993630573,-1.2707297872,-1.472,22.4076433121,15.9351383808
102,17153.896284,8.2358103364,0.00264321593568,-0.00517630344257,0.0028798612766,0.00256427563727,0.0752573385835,0.0858483612537,0.00742375431582,-0.0244266726077,0.131952732801,0.0841388627887,0.0269926246256,0.00179995817598,0.000230631485465,-0.00114063022193,2.51336765289,23222,20.6560509554,-0.0468155790815,2.57961740005,31.2993630573,-2.9706809592,0.075,58.4076433121,1.22967135441
103,17153.89809,2.20025198422,0.00358386756852,-0.00446153338999,-0.00250248447992,0.0110162850469,0.076633669436,0.115818724036,-0.0185804124922,-0.0538491867483,0.154537945986,0.0701139345765,0.0294950474054,0.00318376114592,-0.00533894449472,0.00273887021467,3.4492726326,7964,20.6560509554,-0.0368153501815,2.47961892595,31.2993630573,-2.9706809592,0.118,-74.5923566879,-4.75462518948
104,17153.899132,4.94332400315,0.00231614895165,-0.00192921306007,-0.00574170658365,0.0182527899742,0.076294220984,0.101609945297,-0.0145029816777,-0.0317378342152,0.140830039978,0.0611380301416,0.0346514806151,-0.00437833601609,0.00215447857045,-0.00168475310784,3.23717737198,9213,20.6560509554,-0.0268151212815,2.47961892595,31.2993630573,-3.0707175802,0.143,-74.5923566879,-3.31819476989
105,17165.82262,-66.4376967417,0.00497910194099,-0.00620237411931,0.00167616014369,0.00820174161345,0.0586065948009,0.120591521263,-0.0225893855095,-0.0746064931154,0.1756927073,0.0707655921578,0.0315435379744,-0.0040319962427,0.000882131804246,0.000470407336252,3.3462934494,7444,22.6560509554,-0.116815273882,2.57961740005,71.2993630573,-0.170693166197,-0.907,-78.5923566879,-72.5465022091
106,17165.823638,-56.6259205604,0.00150710402522,0.00244856160134,-0.0044741476886,0.0068645849824,0.0736794471741,0.110926687717,-0.0269613750279,-0.0830240398645,0.187682017684,0.0570544563234,0.0369023494422,-0.00397299649194,0.00350340805016,-0.00310705602169,3.88857364655,7090,22.6560509554,-0.0368153501815,2.47961892595,70.2993630573,-0.170693166197,-0.883,-79.5923566879,-63.01382653
107,17165.824634,-68.2294175867,0.00358048989438,-0.00209004012868,-0.00251441076398,0.0098897209391,0.0647129863501,0.0942076966166,-0.0109032653272,-0.0652153417468,0.164345726371,0.0617103278637,0.0345306098461,-0.00695977266878,0.00641811918467,-0.00267528765835,3.39408922195,7208,22.6560509554,-0.0868145872815,2.57961740005,71.2993630573,-0.170693166197,-0.859,-80.5923566879,-75.4684531695
108,17168.790281,-53.592528944,0.000446503894636,0.00303913117386,-0.0124305849895,0.0236246902496,0.060803592205,0.0917214080691,-0.0628634691238,-0.0368214510381,0.111850395799,0.0347599722445,0.0255556795746,-0.000425253150752,-0.000821698107757,0.000434063229477,2.94090342522,13294,15.6560509554,-0.0268151212815,2.57961740005,70.2993630573,-1.8707053732,-1.487,-74.5923566879,-64.2243093991
109,17168.791346,-48.5343994269,0.00119874672964,-0.00114047457464,-0.00159590563271,0.00930531322956,0.0893728733063,0.0724985972047,-0.037744384259,-0.0177060626447,0.107187025249,0.0444534830749,0.0158856026828,0.00689467648044,-0.00621916726232,0.00207788799889,3.0530807972,12977,16.6560509554,0.0131838869185,2.47961892595,71.2993630573,-1.8707053732,-1.462,-75.5923566879,-58.8559740898
110,17168.792446,-46.8357544582,0.00115218025167,0.0019902382046,-0.00953110214323,0.0195210892707,0.0617171674967,0.0896168425679,-0.0620499663055,-0.016819216311,0.0938820764422,0.0369768664241,0.0183223579079,0.00653998134658,-0.00418716995046,0.000559582840651,2.66133737564,16602,16.6560509554,0.0831854890185,2.47961892595,70.2993630573,-1.8707053732,-1.435,-65.5923566879,-58.150818049
111,17188.832574,53.085814051,0.000584269757383,0.00151856569573,-0.00667079212144,0.0141199082136,0.0726800635457,0.087052308023,-0.034673076123,-0.0264060981572,0.107146307826,0.0597388148308,0.0239999275655,0.0015155703295,-0.00086187227862,-0.000214145489736,2.98487591743,13448,12.6560509554,0.153185183918,2.57961740005,41.2993630573,-3.6706931662,0.858,-57.5923566879,43.3764053745
112,17188.833871,45.5314425298,0.00152866996359,-0.00266984803602,-0.00396516826004,0.0179406292737,0.0688158124685,0.10865970701,-0.0450332388282,-0.0330967307091,0.128211289644,0.0573119148612,0.022170195356,0.00472792796791,-0.00631348229945,0.00314515060745,2.63231539726,13523,11.6560509554,0.203184420918,2.57961740005,41.2993630573,-3.6706931662,0.889,-54.5923566879,36.9132070988
113,17188.835572,49.8265347907,0.00220984709449,-0.00481559243053,0.000912067189347,0.0082709826529,0.082998432219,0.0688660219312,-0.0198090840131,-0.00905264914036,0.098382756114,0.0659967288375,0.016870232299,0.00766727793962,-0.005495255813,0.00147758447565,2.14960432053,26183,11.6560509554,0.163185412718,2.57961740005,41.2993630573,-3.6706931662,0.93,22.4076433121,40.4652808524
114,17189.813824,39.7072553359,0.00330967642367,-0.00458067189902,0.00256034405902,-0.00139343808405,0.0890114530921,0.064073421061,0.0210973601788,-0.026648318395,0.130353316665,0.0881916880608,0.021861076355,0.00483748642728,-0.00356126739644,0.000985816004686,2.57555580139,20834,16.6560509554,0.0631850313185,2.57961740005,41.2993630573,-1.1706931662,0.473,-9.5923566879,32.6234368147
115,17189.815687,40.871399514,0.00416012853384,-0.00645191967487,0.00432725716382,0.00191816152073,0.0775148496032,0.0959623008966,-0.00473504792899,-0.0267302133143,0.133047163486,0.0864588692784,0.0222820155323,0.00345625798218,-0.00251426338218,0.000491210957989,2.52587127686,19757,16.6560509554,0.0531848024185,2.57961740005,41.2993630573,-1.1706931662,0.518,-1.5923566879,33.841859095
116,17189.817643,45.0116443297,0.00359665579163,-0.00725996866822,0.00647679530084,0.000483560812427,0.0888773500919,0.070091381669,0.016701195389,-0.0293144062161,0.144040629268,0.085427865386,0.0232729744166,0.00578607572243,-0.00279460777529,8.17730033305e-05,2.49126219749,19842,15.6560509554,0.0831854890185,2.57961740005,41.2993630573,-1.1706931662,0.565,6.4076433121,38.4563622213
117,17193.799808,1.19669375104,0.0061390819028,-0.0122250849381,0.00715814484283,0.014413732104,0.100391343236,0.136479616165,-0.0623961798847,-0.0123969139531,0.126298442483,0.0635405406356,0.0219259411097,0.00276994821616,-0.000592038210016,0.00277119432576,3.37336730957,9251,17.6560509554,0.283184344618,2.57961740005,50.2993630573,0.0293190408025,0.402,-76.5923566879,-7.3608495748
118,17193.800827,-0.554264829714,0.00316716637462,-0.00635695038363,0.00249789748341,0.00872145779431,0.107818573713,0.10794505477,-0.0395457968116,-0.00786422379315,0.122910775244,0.0652795359492,0.01593830809,0.00959289260209,-0.00680968491361,0.00242068991065,3.09473443031,8777,17.6560509554,0.203184420918,2.57961740005,50.2993630573,0.0293190408025,0.427,-79.5923566879,-9.22761620205
119,17193.801822,5.48548402269,0.0025168384891,-0.00328302243724,-0.00442678527907,0.0212043281645,0.107751406729,0.12825717032,-0.0510581694543,-0.0270528811961,0.163181781769,0.0441246069968,0.0260549318045,0.00250393897295,-0.00531571824104,0.00340357446112,3.31961154938,8191,16.6560509554,0.193184192018,2.47961892595,51.2993630573,0.0293190408025,0.451,-80.5923566879,-2.20209307421
120,17195.787646,-16.2913978055,0.00272507849149,-0.00529045378789,0.00188125681598,0.00234966375865,0.0598462037742,0.0553596876562,0.0164752118289,-0.0826832279563,0.157470747828,0.0588041990995,0.0385175161064,-0.0043344325386,0.00111213710625,0.000436233414803,2.81528162956,14089,19.6560509554,0.0631850313185,2.57961740005,21.2993630573,0.529319040803,0.243,-73.5923566879,-23.7490266881
121,17195.78871,-7.88812746457,0.00230202102102,-0.00291312020272,-0.000761007308029,0.00860886648297,0.0502666532993,0.0565572418272,0.00692006200552,-0.0635332688689,0.141246780753,0.0665003806353,0.0318706221879,0.000185760218301,-0.00200554030016,0.000537902466021,2.72080016136,13718,19.6560509554,0.103184039518,2.57961740005,21.2993630573,0.529319040803,0.268,-73.5923566879,-15.7500405231
122,17195.789775,-14.6549651175,0.00353178847581,-0.00552391866222,0.00175606040284,0.00376324146055,0.0583364404738,0.0576647482812,0.00350047182292,-0.0743920505047,0.129070058465,0.0706501379609,0.0269564632326,0.00257394695655,-0.00242731557228,0.000703496334609,2.86535954475,12643,18.6560509554,0.0231841158185,2.47961892595,21.2993630573,0.529319040803,0.294,-78.5923566879,-22.9096543772
123,17208.74609,-42.6771075197,0.00248569529504,-0.00399373471737,0.00125540047884,0.00685384776443,0.0654661655426,0.0929203480482,-0.00174227287062,-0.0553994141519,0.151581153274,0.0800702497363,0.028319535777,0.00245409086347,-0.00116278149653,-0.000764842086937,3.02870893478,10882,20.6560509554,0.233185107618,2.57961740005,50.2993630573,-1.2707297872,0.111,-71.5923566879,-49.5351623726
124,17208.74712,-43.7073302921,0.00205482589081,0.000565906520933,-0.00922482274473,0.0183744952083,0.0649126544595,0.119529083371,-0.0219544246793,-0.0528249703348,0.168253570795,0.0667811259627,0.0309447329491,-0.000544942333363,0.000520123110618,3.34580217896e-05,3.11221814156,8329,20.6560509554,0.263183886918,2.57961740005,50.2993630573,-1.2707297872,0.136,-81.5923566879,-50.3770572886
125,17208.748115,-44.3773412694,0.00453174160793,-0.00683497078717,0.00386846880428,0.00492862984538,0.0969103500247,0.0882373824716,-0.0104041965678,-0.0186948589981,0.119938001037,0.0946124643087,0.02235423401,0.00616947049275,-0.00197987677529,0.000378738623112,3.65082406998,7660,20.6560509554,0.273184115818,2.47961892595,50.2993630573,-1.2707297872,0.16,-79.5923566879,-52.0224898552
126,17221.772814,76.7230147752,0.00367943570018,-0.00577490450814,0.00166569568682,0.00937322899699,0.0834759399295,0.107508696616,0.00135672104079,-0.00117654923815,0.115169532597,0.0993048250675,0.0247840546072,0.00310241780244,-0.000132324712467,-0.000826263159979,2.5849545002,18665,2.65605095541,0.163185412718,2.57961740005,3.29936305733,-3.1706931662,1.625,37.4076433121,69.5319849075
127,17221.774966,80.6135073807,0.00284953368828,-0.00215024361387,-0.003250523936,0.0123755680397,0.0898113027215,0.0878236666322,0.00111528753769,-0.00982895772904,0.12244528532,0.0755578279495,0.0292159803212,-0.000517292006407,0.00216423906386,-0.00138079165481,2.53595590591,19664,2.65605095541,0.133184726118,2.47961892595,3.29936305733,-3.1706931662,1.676,-0.592356687898,72.500496305
128,17221.776888,74.817673117,0.00252849096432,-0.00214854953811,-0.00287174107507,0.00856119021773,0.0802727639675,0.0841109007597,0.00847249571234,-0.0202552806586,0.128887325525,0.0822681337595,0.0325493514538,-0.00130431063008,-0.00100139062852,0.00082324759569,2.33354020119,19875,1.65605095541,0.133184726118,2.47961892595,3.29936305733,-3.1706931662,1.723,3.4076433121,67.45502401
129,17224.762276,76.6351684201,-0.0013873889111,0.00632710848004,-0.000605621258728,0.0139153338969,0.0824201181531,0.0913668572903,-0.00960640609264,-0.0385483577847,0.130913197994,0.0942364037037,0.0244611296803,0.011510130018,-0.00418870290741,-0.000887834525201,2.93651533127,16822,3.65605095541,0.143184955018,2.57961740005,3.29936305733,1.5293190408,1.572,-39.5923566879,69.5871715115
130,17224.763584,76.1399904029,0.0024994907435,-0.00109454593621,0.00423141010106,0.00957815814763,0.072771333158,0.0897022932768,-0.0117404628545,-0.027832115069,0.120443820953,0.0861037299037,0.0257975943387,0.00860871840268,-0.00654439395294,0.000331289193127,3.02733516693,13690,3.65605095541,0.153185183918,2.47961892595,3.29936305733,1.5293190408,1.604,-51.5923566879,68.2700082385
131,17224.764869,76.3994584256,0.0278058722615,-0.0343331806362,0.0174685455859,0.016474224627,0.048737782985,0.145902127028,-0.0434095822275,-0.0322126299143,0.120317384601,0.0947836562991,0.0159810706973,0.0130430851132,-0.0130629679188,0.00591073604301,3.14918065071,10576,2.65605095541,0.123184497218,2.47961892595,3.29936305733,1.4292824198,1.635,-65.5923566879,69.1909065929
132,17229.752338,44.5504567025,0.00265079457313,-0.00479057664052,0.00330995768309,0.005223616492,0.0810848325491,0.0920815467834,-0.0119825880975,-0.0393628552556,0.135740354657,0.0710935220122,0.0302155539393,0.000602474727202,-0.00256362487562,0.00134521082509,3.01022958755,10324,2.65605095541,0.00318556531847,2.57961740005,22.2993630573,0.629294626803,1.668,-73.5923566879,36.6870985924
133,17229.753368,48.4161923694,0.00163709104527,-0.000223332142923,-0.00496716611087,0.0146534694359,0.0676336362958,0.102263532579,-0.0191346257925,-0.0423656068742,0.133448079228,0.0794970244169,0.0238561891019,0.00684936856851,-0.00557880662382,0.00196844688617,3.50374412537,7458,2.65605095541,0.00318556531847,2.47961892595,22.2993630573,0.629294626803,1.693,-80.5923566879,40.8239884414
134,17229.754375,46.2367964078,0.00227147829719,-0.00194302760065,-0.0025578327477,0.00958324130625,0.0692776218057,0.103364005685,-0.0093357404694,-0.0617658905685,0.16276243329,0.0623835884035,0.0326527915895,0.00396117474884,-0.00573536939919,0.00323077570647,2.93195104599,10235,1.65605095541,0.0431845735185,2.47961892595,22.2993630573,0.629294626803,1.718,-75.5923566879,39.3474149862
135,17233.734236,6.79887695045,0.00182469387073,0.00067081063753,-0.00499691162258,0.0197631716728,0.0524760633707,0.14970985055,-0.0526806712151,-0.0653748065233,0.173832342029,0.0578058175743,0.0416727252305,-0.0102796861902,0.00903450325131,-0.00379545404576,3.94711589813,6400,4.65605095541,0.353184039518,2.57961740005,22.2993630573,2.3293068338,1.501,-76.5923566879,-0.225368247668
136,17233.735254,8.5648390831,0.0124259926379,-0.0191352125257,0.00498125050217,0.0374939255416,0.0673865675926,0.11640830338,-0.0211926437914,-0.0779559239745,0.1848731637,0.049100279808,0.0443937852979,-0.00397264305502,0.00200830120593,-0.00119710620493,3.90710639954,7019,4.65605095541,0.343183810618,2.57961740005,22.2993630573,2.3293068338,1.526,-78.5923566879,1.82058945877
137,17233.736261,10.580519761,0.0023136253003,-0.00104648177512,-0.00337969744578,0.0146140102297,0.0623331107199,0.0920344814658,-0.00545750139281,-0.077820815146,0.166047170758,0.0685020163655,0.0375696234405,-0.00169037142769,0.000714628025889,-0.00143322127406,3.71820044518,6959,3.65605095541,0.353184039518,2.47961892595,22.2993630573,2.3293068338,1.55,-79.5923566879,3.80209111926
138,17256.685847,47.2985244902,0.00224658870138,-0.000917045923416,-0.00642705522478,0.0231267251074,0.109188117087,0.140464127064,-0.0511761941016,0.00725154438987,0.11986027658,0.0705278292298,0.0179679989815,0.00417253188789,-0.000850581971463,-0.000404445570894,3.12373900414,10665,0.656050955414,0.0431845735185,2.57961740005,22.2993630573,-1.7707297872,1.881,-70.5923566879,38.5804038758
139,17256.726192,43.0396975464,0.000854467449244,0.000918731035199,-0.00361277209595,0.00584714300931,0.0924310311675,0.0620938874781,-0.0051436945796,-0.0241142380983,0.106892235577,0.0669900029898,0.0214133411646,0.00488957762718,-0.00293414713815,7.53939311835e-05,2.54493999481,15498,-11.3439490446,0.0531848024185,2.57961740005,22.2993630573,-1.6706931662,2.852,-53.5923566879,33.6750151613
140,17256.727465,46.1702515807,0.000673480157275,0.00131736672483,-0.00790894310921,0.0227773543447,0.0766536518931,0.111415788531,-0.0190922077745,-0.0429865829647,0.159159973264,0.0682282522321,0.0262309405953,0.00061381678097,0.00178183882963,-0.00173063040711,2.97967720032,10418,-11.3439490446,0.0731852602185,2.57961740005,22.2993630573,-1.6706931662,2.883,-64.5923566879,39.1123525697
141,17256.728703,50.3178333476,0.000926521955989,0.000956293719355,-0.00600861432031,0.0158206485212,0.0827209502459,0.0768832862377,-0.00265746982768,-0.0371912941337,0.143010273576,0.0632670596242,0.0267829913646,0.00109490088653,-0.000293127959594,-0.00084158120444,2.71067118645,13046,-12.3439490446,0.0531848024185,2.47961892595,22.2993630573,-1.6706931662,2.912,-56.5923566879,42.3873680394
142,17260.741873,76.5413498219,0.00296193244867,-0.00579611817375,0.00350995548069,0.0078782401979,0.0801353529096,0.0718276649714,-0.0141567895189,-0.0267373807728,0.100549563766,0.0603915713727,0.0353991352022,-0.00271273730323,0.00217753904872,-0.00186003418639,2.60559988022,13666,-19.3439490446,0.193184192018,2.47961892595,-6.70063694267,1.8293068338,3.498,-63.5923566879,66.4248060087
143,17260.743088,73.5077946832,0.00113447406329,0.000288688839646,-0.00525386538357,0.0102548440918,0.064395815134,0.079814337194,-0.00194328499492,-0.045277711004,0.122189767659,0.064117655158,0.0381398126483,-0.00505466153845,0.00372505607083,-0.00158742547501,2.63225698471,14233,-19.3439490446,0.173185641618,2.47961892595,-6.70063694267,1.8293068338,3.527,-61.5923566879,64.5823657053
144,17260.744222,74.3776668331,0.00361926411279,-0.00415284046903,-0.00149649800733,0.0123175876215,0.0605195015669,0.0874432250857,-0.00945003982633,-0.0414789803326,0.117552302778,0.0747516602278,0.0294646881521,0.00422943616286,-0.00190002867021,-0.000177617868758,2.98836994171,9539,-19.3439490446,0.173185641618,2.57961740005,-6.70063694267,1.8293068338,3.554,-75.5923566879,65.730110336
145,17269.718348,35.3293320359,0.00141720566899,0.000165037548868,-0.0062579610385,0.0129943788052,0.0662507116795,0.0985392928123,0.0143090533093,-0.0297050476074,0.138849377632,0.0940939709544,0.0315256342292,0.000640987302177,-0.000914090371225,7.33201377443e-05,2.29245972633,18311,-19.3439490446,-0.0568158079815,2.57961740005,32.2993630573,-4.7707297872,3.535,21.4076433121,28.9853201105
